46571	4.9680	-12.7000	4.9553	128.8000	641.0000
46674	4.9600	-12.7200	4.9473	128.6000	631.0000
46777	4.9720	-12.6500	4.9594	127.0000	631.0000
46880	4.9720	-12.4300	4.9596	119.6000	595.0000
46983	4.9760	-10.7800	4.9652	128.3000	629.0000
47086	4.9880	-10.7300	4.9773	107.2000	534.0000
47189	4.9840	-10.6800	4.9733	106.3000	529.0000
47292	4.9880	-10.7600	4.9772	125.1000	532.0000
47395	4.9880	-10.6800	4.9773	107.0000	532.0000
47498	4.9840	-11.4500	4.9726	107.1000	531.0000
47601	4.9840	-10.7200	4.9733	106.7000	532.0000
47704	4.9880	-11.0000	4.9770	114.7000	570.0000
47807	4.9840	-11.4500	4.9726	107.3000	531.0000
47910	4.9880	-10.6600	4.9773	109.1000	544.0000
48013	4.9840	-10.6500	4.9734	107.2000	534.0000
48116	4.9800	-10.6700	4.9693	110.8000	529.0000
48219	4.9840	-11.0600	4.9729	107.0000	532.0000
48322	4.9800	-10.7100	4.9693	107.2000	534.0000
48425	4.9840	-10.6800	4.9733	106.2000	544.0000
48528	4.9880	-10.7600	4.9772	108.4000	541.0000
48631	4.9720	-11.9900	4.9600	109.3000	532.0000
48734	4.9840	-10.7100	4.9733	108.0000	539.0000
48837	4.9840	-10.7300	4.9733	107.3000	534.0000
48940	4.9840	-10.6800	4.9733	107.6000	534.0000
49043	4.9880	-11.0100	4.9770	107.3000	534.0000
49146	4.9680	-10.6900	4.9573	108.2000	539.0000
49249	4.9840	-10.6600	4.9733	108.2000	534.0000
49352	4.9880	-10.6700	4.9773	108.9000	542.0000
49455	4.9720	-10.7300	4.9613	119.9000	549.0000
49558	4.9880	-10.7300	4.9773	107.0000	536.0000
49661	4.9880	-10.8300	4.9772	108.9000	542.0000
49764	4.9840	-10.6600	4.9733	108.2000	549.0000
49867	4.9840	-10.8100	4.9732	107.8000	537.0000
49970	4.9840	-10.7300	4.9733	107.1000	534.0000
50073	4.9840	-10.7400	4.9733	107.3000	536.0000
50176	4.9880	-10.8400	4.9772	107.6000	536.0000
50279	4.9840	-10.7100	4.9733	109.1000	542.0000
50382	4.9880	-11.8400	4.9762	110.0000	534.0000
50485	4.9880	-12.4700	4.9755	107.5000	536.0000
50588	4.9840	-10.8100	4.9732	107.5000	534.0000
50691	4.9880	-10.7100	4.9773	106.1000	529.0000
50794	4.9880	-10.7200	4.9773	106.1000	529.0000
50897	4.9840	-10.8600	4.9731	106.2000	539.0000
51000	4.9880	-10.7500	4.9773	107.9000	537.0000
51103	4.9880	-10.6000	4.9774	107.0000	532.0000
51206	4.9760	-12.0700	4.9639	117.1000	534.0000
51309	4.9840	-10.7200	4.9733	109.1000	544.0000
51412	4.9840	-10.6000	4.9734	106.5000	531.0000
